unique_id,Title,Release Year,Locations,Fun Facts,Production Company,Distributor,Director,Writer,Actor 1,Actor 2,Actor 3,SF Find Neighborhoods,Analysis Neighborhoods,Current Supervisor Districts,lat1,lon1,address1,lat2,lon2,address2,query_location,city,state,geocode_relevance1,geocode_relevance2,verified,address_final,Coords,coordinates_final,lat_final,lon_final,verified2,coordinates_final2
1708,The OA Part II,2019,Washington at Taylor St - Jackson St,,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,16,21,3,37.3773,-122.028786,"Washington, Sunnyvale, California, United States",37.65518,-122.410126,"South San Francisco, California, United States",Washington & Taylor St - Jackson St,San Francisco,California,0.718667,0.366667,Y,,"37.79427306435172, -122.41300334565423","37.79427306435172, -122.41300334565423",37.79427306435172,-122.4130033,Y,
1709,Godzilla,2014,Post & Jones St.,,"Nautilus Productions, LLC",Warner Bros. Pictures,Gareth Edwards,Max Borenstein,Aaron Taylor-Johnson,Elizabeth Olsen,Bryan Cranston,50,21,3,37.787667,-122.413366,"Post Street and Jones Street, San Francisco, California 94133, United States",37.805113,-122.415261,"Beach St & Jones St, San Francisco, California 94133, United States",Post Street & Jones St.,San Francisco,California,1,0.488889,Y,,,"37.787667, -122.413366",37.787667,-122.413366,Y,
1710,Fearless,1993,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)","Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced), the couple returned to the steps of the Church for photos, following their City Hall nuptials.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez,106,23,3,37.801501,-122.410213,"666 Filbert Street, San Francisco, California 94133, United States",37.458765,-122.430888,"666 Filbert Street, Half Moon Bay, California 94019, United States",666 Filbert Street,San Francisco,California,1,1,Y,,,"37.801501, -122.410213",37.801501,-122.410213,Y,
1711,Time After Time,1979,"Huntington Park (California & Taylor Streets, Nob Hill)","The mansion of Arabella Huntington, widow of railroad magnate Collis P. Huntington, was destroyed in the 1906 earthquake and fire. Mrs. Huntington the donated the land on which the park now stands to the city.",Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,16,21,3,,,,,,,"Huntington Park (California street & Taylor street, Nob Hill)",San Francisco,California,,,Y,,"37.792173665184826, -122.41195511135555","37.792173665184826, -122.41195511135555",37.792173665184826,-122.4119551,Y,
1712,Pushing Dead,2016,Hayes Street between Ashbury and Shrader,,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,24,18,11,37.773744,-122.447706,"Hayes Street and Ashbury Street, San Francisco, California 94117, United States",37.775267,-122.435742,"Hayes Street, San Francisco, California 94117, United States",Hayes Street and Ashbury,San Francisco,California,1,0.555556,Y,,,"37.773744, -122.447706",37.773744,-122.447706,Y,
1713,Birth of the Dragon,2016,Grant between Bush and Broadway,,"BOTD U.S. Productions, Inc.",Kylin Pictures,George Nolfi,"Christopher Wilkinson, Stephen J. Rivele",Philip Ng,Billy Magnussen,Yu Xia,106,6,3,37.869234,-122.275065,"Grant Street, Berkeley, California 94703, United States",37.837387,-122.2672,"Bushrod, Oakland, California, United States",Grant and Bush,San Francisco,California,0.433333,0.425926,Y,,"37.790636531438686, -122.4058575185672","37.790636531438686, -122.4058575185672",37.790636531438686,-122.4058575,Y,
1714,Blue Jasmine,2013,Motel Capri,,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,15,13,6,37.799146,-122.432904,"Motel Capri, 2015 Greenwich St, San Francisco, California 94123, United States",37.352795,-122.002065,"The Domain Hotel, 1085 E El Camino Real, Sunnyvale, California 94087, United States",Motel Capri,San Francisco,California,1,0.5,Y,,,"37.799146, -122.432904",37.799146,-122.432904,Y,
1715,Live Nude Girls Unite,2000,Lusty Lady Bar (North Beach),,Constant Communication,First Run Features,Vicky Funari,Vicky Funari,,,,106,6,3,37.802185,-122.41291,"North Beach, San Francisco, California, United States",37.799702,-122.409097,"North Beach Restaurant, 1512 Stockton St, San Francisco, California 94133, United States",North Beach,San Francisco,California,1,1,Y,,,"37.802185, -122.41291",37.802185,-122.41291,Y,
1716,Venom,2018,Embarcadero btwn Folsom and Bryant,Motorcycle/SUV chase scene,"L.O.Z. Productions, Inc.","Columbia Pictures, Sony Pictures Releasing",Ruben Fleischer,"Jeff Pinkner, Scott Rosenberg",Tom Hardy,Michelle Wiliams,Riz Ahmed,31,8,10,37.772382,-122.412972,"Folsom Street Foundry, 1425 Folsom St, San Francisco, California 94103, United States",37.775319,-122.410184,"Folsom Street Events, 293 8th St, San Francisco, California 94103, United States",Embarcadero and Folsom,San Francisco,California,0.49,0.49,Y,,"37.790880017549675, -122.3899580472814","37.790880017549675, -122.3899580472814",37.790880017549675,-122.389958,Y,
1717,Ant-Man and the Wasp,2018,Jones St btwn Green and Pacific,Stunt scene involving car jump,"PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,107,21,3,37.801487,-122.41615,"Jones Street and Greenwich Street, San Francisco, California 94123, United States",37.7987,-122.415597,"Jones Street and Green Street, San Francisco, California 94123, United States",Jones St and Green,San Francisco,California,1,1,Y,,,"37.801487, -122.41615",37.801487,-122.41615,Y,
1718,The Lady from Shanghai,1947,Golden Gate Park,"The Playland amusement park where ""Hall of Mirrors"" sequence at the end of the movie was filmed has since been destroyed. However, relics from the park are now housed at the nearby Cliff House.",Columbia Pictures Corp.,Columbia Pictures,Orson Welles,Orson Welles,Rita Hayworth,Orson Welles,Everett Sloane,9,12,4,37.766058,-122.477414,"Golden Gate Park, San Francisco, California, United States",37.768479,-122.473374,"Golden Gate Park Chinese Pavilion, Golden Gate Park, San Francisco, California 94122, United States",Golden Gate Park,San Francisco,California,1,1,Y,,,"37.766058, -122.477414",37.766058,-122.477414,Y,
1719,Shit and Champagne,2020,Steiner St and Hayes St,,"Shaboom Boom, LLC",,D'Arcy Drollinger,D'Arcy Drollinger,D'Arcy Drollinger,Matthew Martin,Steven LeMay,23,9,11,37.775634,-122.432863,"Steiner Street and Hayes Street, San Francisco, California 94117, United States",37.65518,-122.410126,"South San Francisco, California, United States",Steiner St and Hayes St,San Francisco,California,1,0.366667,Y,,,"37.775634, -122.432863",37.775634,-122.432863,Y,
1720,Invasion of the Body Snatchers,1978,Broadway Tunnel (Russian Hill),,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,107,21,3,37.79858,-122.40883,"Russian Hill, San Francisco, California, United States",37.797422,-122.422044,"Russian Hill Bookstore, 2234 Polk St, San Francisco, California 94109, United States",Russian Hill,San Francisco,California,1,1,Y,,,"37.79858, -122.40883",37.79858,-122.40883,Y,
1721,Americana,2015,The San Francisco School (300 Gavin St.),,Sutro Films LLC,,Zachary Shedd,Zachary Shedd,Kelli Garner,Jack Davenport,Peter Coyote,91,25,2,37.73278,-122.411698,"300 Gaven Street, San Francisco, California 94134, United States",37.943833,-122.35181,"300 Garvin Avenue, Richmond, California 94804, United States",300 Gavin St,San Francisco,California,0.958333,0.842634,Y,,,"37.73278, -122.411698",37.73278,-122.411698,Y,
1722,Alexander's Ragtime Band,1938,San Francisco Bay,,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Henry King,Kathryn Scola,Tyrone Power,Alice Faye,Don Ameche,99,23,3,37.605184,-122.376382,"San Francisco Bay Trail (Bayfront Park), Millbrae Ave, Millbrae, California 94030, United States",37.81548,-122.438507,"San Francisco Bay, San Francisco Bay, San Francisco, California, United States",San Francisco Bay,San Francisco,California,1,1,Y,,,"37.605184, -122.376382",37.605184,-122.376382,N,"37.77669073474638, -122.41991966302537"
1723,Ballers Season 3,2017,California and Jones St.,,"Chori Perros Productions, LLC",HBO,Julian Farino,Stephen Levinson,Dwayne Johnson,John David Washington,Omar Benson Miller,16,21,3,37.401048,-122.074633,"Skull and Bones Ste Al, Mountain View, California 94043, United States",37.778481,-122.405646,"South of Market, San Francisco, California, United States",California and Jones St.,San Francisco,California,0.847407,0.582593,Y,,,"37.401048, -122.074633",37.401048,-122.074633,N,"37.79140035827272, -122.41400495730552"
1724,Pushing Dead,2016,5th Ave @ Fulton Street in Golden Gate Park,,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert,5,11,4,,,,,,,5th Ave & Fulton Street in Golden Gate Park,San Francisco,California,,,Y,,"37.77322585213062, -122.46260473433718","37.77322585213062, -122.46260473433718",37.77322585213062,-122.4626047,Y,
1725,Big Eyes,2014,Filbert St. & Leavenworth,,Blink & Wink Productions,Weinstein Company,Tim Burton,Scott Alexander,Amy Adams,Krysten Ritter,Christoph Waltz,107,32,6,37.800347,-122.417609,"Filbert Street and Leavenworth Street, San Francisco, California 94109, United States",37.796568,-122.422022,"Street, 2141 Polk St, San Francisco, California 94109, United States",Filbert St. & Leavenworth,San Francisco,California,1,0.425926,Y,,,"37.800347, -122.417609",37.800347,-122.417609,Y,
1726,I Am Michael,2015,Sanchez/Cumberland steps and sidewalks,,That’s Hollywood,,Justin Kelly,Justin Kelly,James Franco,Emma Roberts,Zachary Quinto,21,36,10,37.75696,-122.420796,"Sidewalk Juice, 3287 21st St, San Francisco, California 94110, United States",37.752544,-122.414224,"Sidewalk Juice, 3100 24th St, San Francisco, California 94110, United States",Sanchez/Cumberland steps and sidewalks,San Francisco,California,0.346296,0.346296,Y,,"37.75891274564053, -122.42809693148158","37.75891274564053, -122.42809693148158",37.75891274564053,-122.4280969,Y,
1727,The Enforcer,1976,Alcatraz Island,Alcatraz Island was a military fort before it became a prison.,Warner Bros. Pictures,Warner Bros. Pictures,James Fargo,Stirling Silliphant,Clint Eastwood,Tyne Daly,Harry Guardino,,,,37.826779,-122.422917,"Alcatraz Island, Golden Gate National Recreation Area, San Francisco, California 94130, United States",37.8266,-122.422839,"Alcatraz Island, California, United States",Alcatraz Island,San Francisco,California,1,1,Y,,,"37.826779, -122.422917",37.826779,-122.422917,Y,
1728,Petulia,1968,"Fairmont Hotel (950 Mason Street, Nob Hill)","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",Warner Brothers / Seven Arts,Warner Brothers / Seven Arts,Richard Lester,Lawrence B. Marcus,Julie Christie,George C. Scott,Richard Chamberlain,16,21,3,37.792361,-122.410234,"950 Mason Street, San Francisco, California 94108, United States",37.795429,-122.411638,"Mason Street Cable Car, Powell & Market to Mason & Bay, San Francisco, California 94133, United States",950 Mason Street,San Francisco,California,1,0.574074,Y,,,"37.792361, -122.410234",37.792361,-122.410234,Y,
1729,A Smile Like Yours,1997,San Francisco International Airport,SFO has a museum dedicated to aviation history.,Paramount Pictures,Paramount Pictures,Keith Samples,Keith Samples & Kevin Meyer,Greg Kinnear,Lauren Holly,,,,,37.617801,-122.381047,"San Francisco International Airport (SFO), N McDonnell Rd, San Bruno, California 94128, United States",37.616214,-122.391582,"San Francisco International Airport BART Station, International Terminal, San Bruno, California 94128, United States",San Francisco International Airport,San Francisco,California,1,1,Y,,,"37.617801, -122.381047",37.617801,-122.381047,N,"37.61700955960619, -122.38417924207077"
1730,Sudden Impact,1983,"Near Point Lobos, El Camino Del Mar",,Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,,7,17,4,37.972157,-122.52839,"Marin County, California, United States",37.948826,-122.186125,"Martinez, California, United States","Near Point Lobos, El Camino Del Mar",San Francisco,California,0.34127,0.34127,Y,,"37.78102608321751, -122.51401664186028","37.78102608321751, -122.51401664186028",37.78102608321751,-122.5140166,Y,
1731,Jagged Edge,1985,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Columbia Pictures Corp.,Columbia Pictures,Richard Marquand,Joe Eszterhas,Glenn Close,Jeff Bridges,Peter Coyote,,,,37.772141,-122.41935,"City Hall - Board of Appeals, 1650 Mission St Ste 304, San Francisco, California 94103, United States",37.5049,-122.263104,"City Hall Park, San Carlos ave, San Carlos, California 94070, United States",City Hall,San Francisco,California,1,1,Y,,,"37.772141, -122.41935",37.772141,-122.41935,Y,
1732,Ant-Man and the Wasp,2018,Missouri St at 18th St,"VFX Plate Shots, chase scene","PYM Particles Productions II, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Chris McKenna,Paul Rudd,Evangeline Lilly,Michael Douglas,54,26,9,37.76258,-122.396537,"Missouri Street and 18th Street, San Francisco, California 94114, United States",37.796568,-122.422022,"Street, 2141 Polk St, San Francisco, California 94109, United States",Missouri St & 18th St,San Francisco,California,1,0.66963,Y,,,"37.76258, -122.396537",37.76258,-122.396537,Y,
1733,"Play it Again, Sam",1972,"The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)",The theater closed in 1985.,Paramount Pictures,Paramount Pictures,Herbert Ross,Woody Allen,Woody Allen,Diane Keaton,Tony Roberts,9,12,4,37.766058,-122.477414,"Golden Gate Park, San Francisco, California, United States",37.768479,-122.473374,"Golden Gate Park Chinese Pavilion, Golden Gate Park, San Francisco, California 94122, United States",Golden Gate Park,San Francisco,California,1,1,Y,,,"37.766058, -122.477414",37.766058,-122.477414,Y,
1734,Nash Bridges,2021,"Hibernia Bank, 1 Jones Street",,"Village NB Productions, LLC",USA Nework,Greg Beeman,"Carlton Cuse, Bill Chais",Don Johnson,Cheech Marin,Joe Dinicol,20,36,10,37.79498,-122.40934,"1 Stone Street, San Francisco, California 94108, United States",37.781361,-122.412383,"1 Jones Street, San Francisco, California 94102, United States",1 Jones Street,San Francisco,California,1,1,Y,,,"37.79498, -122.40934",37.79498,-122.40934,Y,
1735,Tales of the City,2019,Macondray Ln and Taylor btwn Union and Green,,Universal Television LLC,Netflix,"Alan Poul, Silas Howard, Stacie Passon","Armistead Maupin, Lauren Morelli, Hansol Jung, Marcus Gardley",Laura Linney,Ellen Page,Murray Bartlett,107,32,3,,,,,,,Macondray Ln and Taylor and Union,San Francisco,California,,,Y,,"37.79939040393184, -122.41414950899072","37.79939040393184, -122.41414950899072",37.79939040393184,-122.4141495,Y,
1736,Woman on the Run,1950,835-865 Market Street at 5th Street,"The Emporium, a department store, stood in this location. Bloomingdale's is now located here.",Fidelity Pictures Corporation,Universal Pictures,Norman Foster,Norman Foster,Ann Sheridan,Dennis O'Keefe,Robert Keith,19,34,10,37.804289,-122.282703,"865 Market Street, Oakland, California 94607, United States",37.784146,-122.406782,"865 Market Street, San Francisco, California 94103, United States",865 Market Street,San Francisco,California,1,1,Y,,,"37.804289, -122.282703",37.804289,-122.282703,N,"37.784224017235964, -122.40720443400343"
1737,Super Pumped: The Battle for Uber,2022,SF City Hall Carlton B. Goodlett Place Street Steps,,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bishé,21,36,10,37.791291,-122.420844,"Polk Street, San Francisco, California 94109, United States",37.779238,-122.419359,"San Francisco, California, United States",SF City Hall Carlton B. Goodlett Place Street Steps,San Francisco,California,0.540741,0.32716,Y,,"37.77930997174015, -122.41917885526492","37.77930997174015, -122.41917885526492",37.77930997174015,-122.4191789,Y,
1738,Experiment in Terror,1962,"Wells Fargo Bank (1 California Street, Financial District)",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers,108,8,3,37.793359,-122.396738,"1 California Street, San Francisco, California 94111, United States",37.389996,-122.077183,"1 California Street, Mountain View, California 94041, United States",1 California Street,San Francisco,California,1,1,Y,,,"37.793359, -122.396738",37.793359,-122.396738,Y,
